time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time
687.0,13,382.76388506756007,374.06487627218127,0.1735623791053417,246.28047794549485,ET03_2,20.59188343489993,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.0580879697241656,0.3974086574246686,0,0.0,0.1072639099722136,0.002683270919985
688.0,13,375.7423468105338,371.4689531555381,0.2582512494591886,250.09625046269244,ET03_2,28.00597562665932,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.419922947885017,0.678969754776481,0,0.0,0.1239845827189228,0.0018006760925344
691.0,13,346.0937218321011,365.4311523155259,0.40281865198678,263.9458081058852,:millieu_7_1,6.305337011065532,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.382851001669681,0.4063802781384266,0,0.0,0.1904441065848038,0.0014145450059368
692.0,13,334.4164222657569,364.31193492769,0.4064976351883255,265.2977190321015,:millieu_7_1,17.970876191168458,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.2791216243579281,0.2699801537625377,0,0.0,0.2030333428099633,0.0014833822788242
694.0,13,308.9591047801998,363.2103920170083,0.430428162899126,268.72549117596765,:millieu_7_1,43.311268711509534,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.2341367986246223,0.2567637166701755,0,0.0,0.4068297739137808,0.0026956706402586
695.0,13,295.7869155962255,363.6427740799864,0.4575326270707882,273.0098199742564,S01_1,4.040402174007092,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3198368856772049,0.4363904043325333,0,0.0,0.1871243094021841,0.0011577239346552
696.0,13,282.7914771615678,364.51961839353714,0.4539325100127763,274.5267309845041,S01_1,17.066290577620485,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2664699964312629,0.3142226599982143,0,0.0,0.1844199742908968,0.0011546870597048
697.0,13,270.68585448411466,365.5545671795013,0.423384852719694,274.88651904234746,S01_1,29.2161256126417,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2196331291762317,0.3199591624973452,0,0.0,0.1878488794956331,0.0013013159535195
698.0,13,257.94983536286867,366.5856729705952,0.4452964208376699,274.2272458736701,S01_1,41.99434608739472,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.310811238771624,0.4412027449419314,0,0.0,0.1844771726236835,0.001188364480358
699.0,13,244.9516566318389,367.4220432901542,0.4539055507113325,273.68163256477567,S01_1,55.01946134540751,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2876905929248351,0.3407934205699355,0,0.0,0.1767538345350082,0.0011074855969982
700.0,13,232.95022906772084,368.20514657806905,0.4191030778764365,273.805927856242,S01_1,67.04650256881168,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2122379372964467,0.2948207262490671,0,0.0,0.1796196172784751,0.0012653715524409
701.0,13,220.34237000637592,369.1210278340196,0.4405163443255119,274.15487784928234,S01_1,79.68763881185332,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3099451527053018,0.4469384425962659,0,0.0,0.1811620566318893,0.0011862939083149
702.0,13,207.82467148387732,370.0303594968034,0.4373641817309075,274.15487784928297,S01_1,92.2383765463331,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2672485752386751,0.3235963298378791,0,0.0,0.171753840011687,0.0011386557843005
703.0,13,195.88168353281705,370.8979420698,0.4172713430102225,274.15487784928297,S01_1,104.21288681836124,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2378043962150516,0.3352383146418481,0,0.0,0.1806546507721773,0.0012803451373074
704.0,13,183.34212956290835,371.6041973430138,0.4377090730047608,272.5796025645729,S01_1,116.7735154311941,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3082495964124073,0.4229892708155597,0,0.0,0.3158385773020583,0.0020592591461199
677.0,14,504.98744336542313,478.4882632503385,0.1822716826099988,217.8561064368577,315255906#1_0,15.749375838995912,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_0,29.29,13.89,"514.65,490.92 496.68,467.80",0.3614234249869531,0.3256693054718082,0,0.0,0.0408984565729153,0.001509473620933
682.0,14,470.8607974226479,439.6162411796876,0.4483844527310593,225.6697394996591,315255814_1,10.007747893872562,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2864153661623413,0.3006267235381192,0,0.0,0.6084838520157171,0.0038248070480144
683.0,14,461.2999555014741,430.47441728489184,0.4610367738228835,227.29382005243227,315255814_1,23.2373741547789,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2947179656913221,0.3683981554207236,0,0.0,0.6300843810056432,0.0038356520719142
685.0,14,440.4721334576451,412.9129603830456,0.471509986561236,232.1300282260338,315255814_1,50.49530122538144,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2607292296054462,0.3240331579629303,0,0.0,0.3603293247035251,0.0021355782518392
686.0,14,430.4130771991295,404.9848330896143,0.4463191523424425,231.1727042659258,315255814_1,63.30285185044107,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2289436936674808,0.3331814762714452,0,0.0,0.3256452918226274,0.0020702180095163
