time,vehicle_id,x,y,speed,angle,lane,pos,anomaly
524,v_neg_speed,440.017332720373,416.61507286948466,0.4266,232.13759500501428,315255814_0,48.5175,1
525,v_neg_speed,439.6818863107308,416.3542882796169,0.4275,232.13759500501388,315255814_0,48.945,1
526,v_neg_speed,439.34573369812085,416.09295466956,0.4284,232.13759500501428,315255814_0,49.373400000000004,1
527,v_neg_speed,439.0088748825433,415.83107203931394,0.4293,232.1375950050148,315255814_0,49.8027,1
528,v_neg_speed,438.67130986399803,415.56864038887863,0.43019999999999997,232.1375950050148,315255814_0,50.2329,1
529,v_neg_speed,438.3330386424851,415.3056597182541,0.4311,232.13759500501428,315255814_0,50.664,1
530,v_neg_speed,437.9940612180045,415.0421300274404,0.432,232.13759500501428,315255814_0,51.096000000000004,1
531,v_neg_speed,437.65437759055624,414.7780513164375,0.4329,232.13759500501428,315255814_0,51.5289,1
532,v_neg_speed,437.3139877601403,414.5134235852454,0.4338,232.13759500501428,315255814_0,51.9627,1
533,v_neg_speed,436.97289172675676,414.24824683386413,0.4347,232.13759500501428,315255814_0,52.3974,1
534,v_neg_speed,436.6310894904055,413.98252106229364,0.4356,232.13759500501428,315255814_0,52.833,1
535,v_neg_speed,436.28858105108657,413.716246270534,0.4365,232.13759500501428,315255814_0,53.2695,1
536,v_neg_speed,435.94536640879994,413.4494224585851,0.4374,232.13759500501428,315255814_0,53.7069,1
537,v_neg_speed,435.60144556354567,413.18204962644705,0.4383,232.13759500501428,315255814_0,54.145199999999996,1
538,v_neg_speed,435.25681851532374,412.9141277741198,0.4392,232.13759500501428,315255814_0,54.584399999999995,1
539,v_neg_speed,434.91148526413417,412.64565690160333,0.4401,232.13759500501428,315255814_0,55.024499999999996,1
540,v_neg_speed,434.5654458099769,412.37663700889766,0.441,232.13759500501428,315255814_0,55.4655,1
541,v_neg_speed,434.21870015285197,412.1070680960028,0.4419,232.13759500501428,315255814_0,55.907399999999996,1
542,v_neg_speed,433.87124829275933,411.8369501629188,0.4428,232.1375950050148,315255814_0,56.350199999999994,1
543,v_neg_speed,433.52309022969905,411.5662832096456,0.4437,232.1375950050148,315255814_0,56.793899999999994,1
544,v_neg_speed,433.1742259636711,411.2950672361831,0.4446,232.13759500501428,315255814_0,57.238499999999995,1
545,v_neg_speed,432.82465549467554,411.0233022425315,0.4455,232.13759500501428,315255814_0,57.684,1
546,v_neg_speed,432.47437882271225,410.7509882286907,0.4464,232.13759500501428,315255814_0,58.130399999999995,1
547,v_neg_speed,432.1233959477813,410.47812519466066,0.44730000000000003,232.13759500501428,315255814_0,58.57769999999999,1
548,v_neg_speed,431.7739162539328,410.20192607585994,0.4482,232.0965912237284,315255814_0,59.02589999999999,1
549,v_neg_speed,431.4267712264819,409.92134198118606,0.4491,231.99915020861408,315255814_0,59.474999999999994,1
550,v_neg_speed,431.0789305176133,409.6401955937373,0.45,231.9015115772476,315255814_0,59.925,1
551,v_neg_speed,430.7303941273269,409.3584869135136,0.4509,231.803675884273,315255814_0,60.375899999999994,1
552,v_neg_speed,430.3811620556228,409.07621594051506,0.45180000000000003,231.70564369119703,315255814_0,60.82769999999999,1
553,v_neg_speed,430.031234302501,408.7933826747416,0.4527,231.60741556639672,315255814_0,61.28039999999999,1
554,v_neg_speed,429.6806108679614,408.50998711619326,0.4536,231.50899208514156,315255814_0,61.733999999999995,1
555,v_neg_speed,429.32929175200405,408.22602926487,0.4545,231.410373829603,315255814_0,62.1885,1
556,v_neg_speed,428.977276954629,407.94150912077185,0.4554,231.3115613888676,315255814_0,62.643899999999995,1
557,v_neg_speed,428.6245664758362,407.6564266838988,0.45630000000000004,231.2125553589544,315255814_0,63.100199999999994,1
558,v_neg_speed,428.2711603156257,407.37078195425084,0.4572,231.11335634282122,315255814_0,63.557399999999994,1
559,v_neg_speed,427.91705847399743,407.084574931828,0.4581,231.05271178459674,315255814_0,64.01549999999999,1
560,v_neg_speed,427.56226095095144,406.7978056166303,0.459,231.05271178459722,315255814_0,64.47449999999999,1
561,v_neg_speed,427.2067677464877,406.51047400865764,0.45990000000000003,231.05271178459674,315255814_0,64.9344,1
562,v_neg_speed,426.8505788606062,406.2225801079101,0.46080000000000004,231.05271178459722,315255814_0,65.3952,1
