time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time
738.0,36,397.4903286341263,384.4630777985895,0.32175104245355396,246.4021367328561,ET03_1,3.016491538822411,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2086286052904416,0.311175345725591,0,0.0,0.1287820699728175,0.00118627463352531
739.0,36,391.9694887440312,381.7498657553925,0.19524436769266656,243.82823015017493,ET03_1,9.23127109267076,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.028988607688841983,0.2032940899775444,0,0.0,0.05076080454983593,0.0013101207196529268
740.0,36,388.9856392942942,380.28741599431737,0.10535655499635703,243.86938067871205,ET03_1,12.588488103393548,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.09954166405299636,0.4230840204459972,0,0.0,0.008627323863436315,0.0018969170959731744
741.0,36,388.5908926384199,380.1144425514741,0.013447961185290461,244.087849783047,ET03_1,13.023901287904998,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.09564825295688853,0.35768418760750176,0,0.0,0.003159171388692303,0.01740343658796264
742.0,36,388.3883064586434,380.0256716183529,0.006780626594746483,244.19998097993505,ET03_1,13.247357756406537,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2598814111509144,0.5053802422679001,0,0.0,0.0003528851192351329,0.03343716879080038
743.0,36,388.3721509411848,380.01859245648,0.000312097639936164,244.2089233411715,ET03_1,13.265177604147938,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2602644472266584,0.36144096666932973,0,0.0,0.0001290939066759672,0.42479645657449483
747.0,36,388.23316990467816,379.9576925653302,0.004305807872994127,244.285853486824,ET03_1,13.418476371323065,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.28145585628025105,0.3688531929854148,0,0.0,0.004124975713398371,0.05400781043175732
748.0,36,387.9957445397556,379.85365550212055,0.007989431386179907,244.41728199934755,ET03_1,13.680361133831724,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.27982445933268385,0.3596713248383158,0,0.0,0.005207186409788664,0.029937633733269794
749.0,36,387.5792490219874,379.67115195822703,0.014202574944344248,244.6478521612046,ET03_1,14.139763733011485,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2846980507073395,0.36538583572651634,0,0.0,0.007492569075968056,0.017223295618347595
750.0,36,386.87416973916106,379.36219432878784,0.02421547956507383,245.03820926472784,ET03_1,14.917479797986152,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.292018997926964,0.36753579218002724,0,0.0,0.010208810970417134,0.010223661454586239
751.0,36,386.3765844989052,379.14415820147866,0.017016120802776667,245.3136948819208,ET03_1,15.466325927020018,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.25885636751873925,0.3319717244695099,0,0.0,0.008978377041490501,0.014542087483394686
752.0,36,385.7324155940884,378.8618907988784,0.02210209038914531,245.67031811498583,ET03_1,16.176856668789817,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.28252634016581407,0.3818981060211546,0,0.0,0.008012987763315382,0.010995356921451151
753.0,36,385.2612534674537,378.65543297594667,0.016099325928965198,245.93113450049583,ET03_1,16.69655759323422,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2611618292530064,0.3423361523481158,0,0.0,0.009396810047065052,0.01545397507722264
754.0,36,384.45454874880886,378.30194424978407,0.027741546929552725,246.33752033339252,ET03_1,17.586368476438746,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.29515817931879523,0.3909696359412491,0,0.0,0.010179474570467376,0.008861986174007313
755.0,36,383.86275096657903,378.04262527054505,0.020284985205706246,246.33752033339252,ET03_1,18.239132858639223,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.25836081812096673,0.32877868127803944,0,0.0,0.00951789707471204,0.012203619213146829
756.0,36,383.1701713133322,377.739144834973,0.023781783654462506,246.33752033339252,ET03_1,19.003061590803195,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.27946450605839346,0.3796436727786833,0,0.0,0.009656374670468315,0.01036024176516728
757.0,36,382.50026312065927,377.44559877257774,0.02299515876483008,246.3375203333924,ET03_1,19.7419832641382,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.27121169340430495,0.3538545346650033,0,0.0,0.009040062549286063,0.010662922601751465
758.0,36,382.0058179327017,377.2289385800578,0.01690717134693905,246.33752033339252,ET03_1,20.28736585484849,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.26099763135607845,0.3521316136600585,0,0.0,0.007488474711671647,0.01441846233164163
759.0,36,381.5554895197264,377.0316098507492,0.015376464794605443,246.33752033339252,ET03_1,20.78408679079984,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.2697780815297603,0.3688179382976196,0,0.0,0.01284073810635264,0.016752271759693495
760.0,36,380.6623723791987,376.6575907830759,0.030535239736037976,246.52134928686365,ET03_1,21.76271006893696,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.30193347528398645,0.38935239016523643,0,0.0,0.03584100258418425,0.010114015186755884
761.0,36,378.0409027752801,375.7085264450623,0.08835239894960382,248.63997433649885,ET03_1,24.579359477232604,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3841227957671836,0.4333062613959279,0,0.0,0.0676584469625431,0.004053676895034025
762.0,36,374.124606579448,374.290689270446,0.13211515298384457,250.09795961102287,ET03_1,28.7872409442587,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3570443671957846,0.3373165822802107,0,0.0,0.03205722737205029,0.0018468683768973568
763.0,36,371.7672939934566,373.4372590778659,0.07942437826006947,250.0979596110232,ET03_1,31.320065696670703,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.17120868396278252,0.19785129573307778,0,0.0,0.021431411455972035,0.0031043006160779625
764.0,36,370.45547149189167,372.981916194445,0.043901167960696874,250.3111644977252,ET03_1,32.72359614189988,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.20428519350407065,0.39016157320042755,0,0.0,0.05209401336321866,0.00781194189161447
765.0,36,367.4296218420063,372.1626644117685,0.09937407634286205,253.32198188727088,ET03_1,35.89062822763141,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3796061600304462,0.515120675040859,0,0.0,0.05526869646449363,0.0032283501312971546
766.0,36,363.21958421509134,371.19845313618015,0.13709086554280125,256.8148494778509,ET03_1,40.25668920094799,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.34539569015666943,0.3310512170468405,0,0.0,0.017448321490107846,0.0014905911810335977
803.0,36,311.4328282701835,363.25327854124725,0.3796634411504591,268.45303628646656,:millieu_7_1,40.85088697998058,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.41916887631144173,0.4047880673264384,0,0.08163265306122448,0.06378804275089654,0.0004869142270666995
806.0,36,277.22341070523834,364.9956503807127,0.3607945214477721,274.8865190423469,S01_1,22.6546928193688,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.3007659427440643,0.4227953271319048,0,0.08163265306122448,0.18177844664039194,0.001368064579626908
807.0,36,265.6831779733688,365.9822621539209,0.3640882235616896,274.8865190423469,S01_1,34.23707298219291,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.27907320315187606,0.34204780957650277,0,0.08163265306122448,0.17570051658019703,0.0013084203031805772
808.0,36,254.15216416316923,366.8300348570255,0.36347275869010315,273.68163256477567,S01_1,45.79988731833932,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.27154146504983545,0.35448798520707503,0,0.08163265306122448,0.175479430601775,0.0013100524894058651
809.0,36,242.0185557436684,367.6107742329964,0.3822186816656861,273.68163256477567,S01_1,57.95864058908104,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.308844783914868,0.39387474633870484,0,0.08163265306122448,0.18102826568758906,0.0012548625024293228
810.0,36,230.84006757085865,368.35843647071465,0.35217305259328197,274.00618073098127,S01_1,69.16223362567601,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.21483877368807566,0.2785219503538021,0,0.08163265306122448,0.1693013491222809,0.001325830800194049
811.0,36,219.47484460129576,369.1840480703426,0.35820090279427236,274.15487784928297,S01_1,80.55745396338374,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2843410485522877,0.4221609285010007,0,0.08163265306122448,0.16854229936104964,0.0012886917215625907
812.0,36,208.5710132878941,369.9761424829944,0.34364900716395513,274.15487784928297,S01_1,91.49006484784826,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.24469033616707866,0.3262720654902075,0,0.08163265306122448,0.1692092749462094,0.0013720040652115684
813.0,36,197.53297377832047,370.7779862726553,0.34788181813343766,274.15487784928234,S01_1,102.5572381575816,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.280882571228413,0.39289867994481975,0,0.08163265306122448,0.17559421322245777,0.0013948289784536556
814.0,36,186.200778185428,371.4754066365222,0.35692681226762035,272.71699567154064,S01_1,113.91195474671316,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.29015413814534735,0.3692493751946093,0,0.08163265306122448,0.17690003809466553,0.0013544592266695804
815.0,36,174.15793937387843,371.8248106946013,0.3787957995639013,270.48606070015376,S01_1,125.96189349199034,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.31486194885730967,0.38280982739991976,0,0.08163265306122448,0.19126771709280765,0.0013395853351765544
727.0,37,506.8553328391008,480.8914688503067,0.1602499932084509,217.8561064368581,315255906#1_0,12.70483033626806,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_0,29.29,13.89,"514.65,490.92 496.68,467.80",0.4302887199488892,0.36628116223946705,0,0.0,0.0022803298961683177,0.0009551547833950694
732.0,37,475.8503975027791,444.49053537561406,0.3409182433568286,228.0600171365933,315255814_1,3.0328566048390204,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.26319677676638636,0.317818964045618,0,0.0,0.2992872343925439,0.002351421099283234
733.0,37,467.4400336943335,436.2745287140022,0.3695725434414971,225.66973949965865,315255814_1,14.78958506464534,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.32793511739988446,0.417975901152207,0,0.0,0.3011541254053762,0.0021382681118409627
734.0,37,459.7188391118667,429.0581887473435,0.33225246888849824,228.1487417997934,315255814_1,25.359896323383403,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2008231999352574,0.24943902844784577,0,0.0,0.31880796035590375,0.00257583681210871
735.0,37,451.40688939083,421.6130566400721,0.3507428691664634,228.1487417997934,315255814_1,36.5180233677856,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.30835247185843234,0.45556693601013615,0,0.0,0.3275638657525173,0.0024734801161955967
736.0,37,442.45814831028775,414.4573598041467,0.3602886851239645,232.1300282260329,315255814_1,47.97961497880135,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.2911190646432454,0.3459652498792659,0,0.0,0.3268341569458243,0.002387932756014507
737.0,37,433.4310012833944,407.4230165287222,0.3597258004244524,231.9989022608977,315255814_1,59.42331230376011,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.27164277054200103,0.3439949155917176,0,0.0,0.421023571429148,0.0030540552060259844
738.0,37,424.8123217157034,400.4599779624157,0.3482635051181128,231.06522587385612,315255814_1,70.5026195657823,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.25064302648869197,0.34265659322932973,0,0.0,0.42582393641401056,0.0032078829936183825
739.0,37,415.944828700467,393.9558775599317,0.34595944032322795,235.88823415503552,315255814_1,81.5086798652041,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.26828806287270374,0.3766053119113839,0,0.0,0.4153676607318249,0.0031566314832741516
741.0,37,401.429509811034,382.836100971608,0.22980391546105824,255.4132709494741,ET03_2,0.1660106423212699,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.047245252115490466,0.1615409290998215,0,0.0,0.16976326412303483,0.0023363080870204655
742.0,37,393.6231317181079,379.00273641613705,0.2706349548489567,243.8464015669136,ET03_2,8.77748126584677,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.3513958730311587,0.6282951230588012,0,0.0,0.059488895689591745,0.000869899987383684
743.0,37,389.7595463927248,377.1386002157711,0.1333842401149676,244.1835476909226,ET03_2,13.025707421892188,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.008288214092116164,0.059690799039998965,0,0.0,0.005106661838115437,0.0013141011082698746
744.0,37,389.5546480601925,377.0485728571794,0.006722491452922052,244.2914237884197,ET03_2,13.247315755493858,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.028689828942803197,0.3790269146694058,0,0.0,0.002269994337606815,0.034416007686671246
745.0,37,389.53332774157775,377.0392052261914,0.00047690248830550673,244.3026489646057,ET03_2,13.27037480249375,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.2606939826301952,0.5649157975167827,0,0.0,0.001974529662804078,0.33458324322344707
747.0,37,389.2120283141316,376.8980340491863,0.01059105662584661,244.47182012493604,ET03_2,13.617877048234456,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.29343516905504413,0.38036868648177813,0,0.0,0.011192514487229008,0.02401274837334252
748.0,37,387.8344612744028,376.2927644975167,0.04661837321196522,245.19721952844432,ET03_2,15.10778832435826,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.3421406065787479,0.40389129486976605,0,0.0,0.02160687555736833,0.005681733016133539
749.0,37,385.0517469883189,375.07010732019774,0.09442351037525662,246.28047794549485,ET03_2,18.117440322044978,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.3648327710038127,0.3810391197394791,0,0.0,0.04966711018909083,0.0032770884565091417
750.0,37,381.20120292735646,373.4454355426635,0.12997489773712417,246.97844021544424,ET03_2,22.2572823848148,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.34122364030806707,0.3403642957429857,0,0.0,0.07246393130003677,0.002670951239531551
751.0,37,375.7272933471036,371.46350276360647,0.18108176871203588,250.09625046269213,ET03_2,28.021828351412672,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.37119417598957866,0.3874330331076616,0,0.0,0.09288309437782417,0.002043800768072275
752.0,37,368.7851867644848,369.2124371836252,0.22725705560037646,252.89988899815884,ET03_2,35.25430157391112,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.36169256096367136,0.35275748507821314,0,0.0,0.11089628623864652,0.0017146211470923803
753.0,37,360.00398640166384,367.3375965511963,0.2795927715977117,259.21400023751414,ET03_2,44.15054407964837,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.37356177474174534,0.37153135950209376,0,0.0,0.1396314631133715,0.001548017393667419
754.0,37,348.9609319494574,365.73525035827583,0.34790815980868406,263.5134768604965,:millieu_7_1,3.4385547997296584,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.4043495887481239,0.38815099686943927,0,0.0,0.19177183354032978,0.001512155133279312
755.0,37,338.0202834251615,364.5748785450929,0.3438504786589633,263.94580810588513,:millieu_7_1,14.377570527969697,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.2649093944338633,0.2386088672238348,0,0.0,0.20393538457259514,0.0016260088425166237
756.0,37,326.4313472981236,363.8047747608268,0.3630274214537827,266.3658252009598,:millieu_7_1,25.92622744980824,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.3096752238544551,0.4004304226459734,0,0.0,0.18717529660102544,0.0013937454976720243
757.0,37,314.72478013855715,363.3421815623839,0.36622671280941543,268.4530362864658,:millieu_7_1,37.57659087521128,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.2788913032463328,0.334061376653222,0,0.0,0.19014709652785206,0.0013971530190873996
758.0,37,303.6191787405758,363.32117886430336,0.34718970896664175,271.1885386092084,:millieu_7_1,48.621761811414046,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.23604894004846833,0.32346825979267146,0,0.0,0.17552565116005592,0.0013982327574901332
759.0,37,292.5422109514376,363.8380911391159,0.3479465863948239,273.4447991302458,S01_1,7.290994125056464,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.27418553802664547,0.39460676649448395,0,0.0,0.22392653511245264,0.0017453927542260789
760.0,37,281.29653209618004,364.6474260761099,0.354441300894566,274.8865190423469,S01_1,18.56669550637394,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.28524054955606415,0.3708160980158828,0,0.0,0.23510041511760854,0.0017827448548375533
761.0,37,270.07162321472936,365.6070797947949,0.35413313478551894,274.88651904234746,S01_1,29.832600187740013,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2721335333362787,0.3495902073894336,0,0.0,0.17648353315636084,0.0013666140189455668
762.0,37,259.27711824545133,366.50026869730254,0.34047513445231414,274.5477636695229,S01_1,40.664312635526855,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.24641259190428885,0.338509109407776,0,0.0,0.16019856056591691,0.0013231819639732815
763.0,37,248.12215892520013,367.21803670806815,0.3513703885140153,273.68163256477567,S01_1,51.842388722283765,0,650.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.2937190084224285,0.4026622810156127,0,0.0,0.16221048728271836,0.0012791620023612804
